district,cycle,total_amount_ind,tran_count_ind,total_amount_without_LTS1_ind,tran_count_without_LTS1_ind,total_amount_no_primary_ind,tran_count_no_primary_ind,total_amount_no_primary_without_LTS1_ind,tran_count_no_primary_without_LTS1_ind,total_amount_primary_ind,tran_count_primary_ind,total_amount_primary_without_LTS1_ind,tran_count_primary_without_LTS1_ind,total_amount_gen_ind,tran_count_gen_ind,total_amount_gen_without_LTS1_ind,tran_count_gen_without_LTS1_ind,total_amount_special_ind,tran_count_special_ind,total_amount_special_without_LTS1_ind,tran_count_special_without_LTS1_ind,total_amount_dem_gen_ind,tran_count_dem_gen_ind,total_amount_dem_gen_without_LTS1_ind,tran_count_dem_gen_without_LTS1_ind,total_amount_dem_primary_ind,tran_count_dem_primary_ind,total_amount_dem_primary_without_LTS1_ind,tran_count_dem_primary_without_LTS1_ind,total_amount_dem_special_ind,tran_count_dem_special_ind,total_amount_dem_special_without_LTS1_ind,tran_count_dem_special_without_LTS1_ind,total_amount_rep_gen_ind,tran_count_rep_gen_ind,total_amount_rep_gen_without_LTS1_ind,tran_count_rep_gen_without_LTS1_ind,total_amount_rep_primary_ind,tran_count_rep_primary_ind,total_amount_rep_primary_without_LTS1_ind,tran_count_rep_primary_without_LTS1_ind,total_amount_rep_special_ind,tran_count_rep_special_ind,total_amount_rep_special_without_LTS1_ind,tran_count_rep_special_without_LTS1_ind,total_amount_smallind,tran_count_smallind,total_amount_without_LTS1_smallind,tran_count_without_LTS1_smallind,total_amount_no_primary_smallind,tran_count_no_primary_smallind,total_amount_no_primary_without_LTS1_smallind,tran_count_no_primary_without_LTS1_smallind,total_amount_primary_smallind,tran_count_primary_smallind,total_amount_primary_without_LTS1_smallind,tran_count_primary_without_LTS1_smallind,total_amount_gen_smallind,tran_count_gen_smallind,total_amount_gen_without_LTS1_smallind,tran_count_gen_without_LTS1_smallind,total_amount_special_smallind,tran_count_special_smallind,total_amount_special_without_LTS1_smallind,tran_count_special_without_LTS1_smallind,total_amount_dem_gen_smallind,tran_count_dem_gen_smallind,total_amount_dem_gen_without_LTS1_smallind,tran_count_dem_gen_without_LTS1_smallind,total_amount_dem_primary_smallind,tran_count_dem_primary_smallind,total_amount_dem_primary_without_LTS1_smallind,tran_count_dem_primary_without_LTS1_smallind,total_amount_dem_special_smallind,tran_count_dem_special_smallind,total_amount_dem_special_without_LTS1_smallind,tran_count_dem_special_without_LTS1_smallind,total_amount_rep_gen_smallind,tran_count_rep_gen_smallind,total_amount_rep_gen_without_LTS1_smallind,tran_count_rep_gen_without_LTS1_smallind,total_amount_rep_primary_smallind,tran_count_rep_primary_smallind,total_amount_rep_primary_without_LTS1_smallind,tran_count_rep_primary_without_LTS1_smallind,total_amount_rep_special_smallind,tran_count_rep_special_smallind,total_amount_rep_special_without_LTS1_smallind,tran_count_rep_special_without_LTS1_smallind
CO05,1988,59654.0,80.0,59654.0,80.0,7900.0,10.0,7900.0,10.0,51754.0,70.0,51754.0,70.0,7900.0,10.0,7900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7900.0,10.0,7900.0,10.0,51754.0,70.0,51754.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO06,1988,202745.0,283.0,202745.0,283.0,94750.0,134.0,94750.0,134.0,107995.0,149.0,107995.0,149.0,94750.0,134.0,94750.0,134.0,0.0,0.0,0.0,0.0,51600.0,72.0,51600.0,72.0,60470.0,86.0,60470.0,86.0,0.0,0.0,0.0,0.0,43150.0,62.0,43150.0,62.0,47525.0,63.0,47525.0,63.0,0.0,0.0,0.0,0.0,420.0,5.0,420.0,5.0,0.0,0.0,0.0,0.0,420.0,5.0,420.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,5.0,420.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO07,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO08,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT01,1988,63250.0,108.0,63250.0,108.0,21650.0,32.0,21650.0,32.0,41600.0,76.0,41600.0,76.0,21650.0,32.0,21650.0,32.0,0.0,0.0,0.0,0.0,21650.0,32.0,21650.0,32.0,41600.0,76.0,41600.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT02,1988,171567.0,253.0,171567.0,253.0,147717.0,219.0,147717.0,219.0,23850.0,34.0,23850.0,34.0,112317.0,161.0,112317.0,161.0,1000.0,1.0,1000.0,1.0,93000.0,131.0,93000.0,131.0,5500.0,7.0,5500.0,7.0,1000.0,1.0,1000.0,1.0,19317.0,30.0,19317.0,30.0,18350.0,27.0,18350.0,27.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT03,1988,121840.0,167.0,121840.0,167.0,107140.0,146.0,107140.0,146.0,14700.0,21.0,14700.0,21.0,106640.0,145.0,106640.0,145.0,0.0,0.0,0.0,0.0,72140.0,89.0,72140.0,89.0,13200.0,19.0,13200.0,19.0,0.0,0.0,0.0,0.0,34500.0,56.0,34500.0,56.0,1500.0,2.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT04,1988,440157.0,630.0,334168.0,460.0,289525.0,414.0,211736.0,293.0,150632.0,216.0,122432.0,167.0,165923.0,248.0,97436.0,140.0,115300.0,154.0,114300.0,153.0,46136.0,65.0,37036.0,52.0,66537.0,90.0,65537.0,88.0,68750.0,98.0,67750.0,97.0,119787.0,183.0,60400.0,88.0,84095.0,126.0,56895.0,79.0,46550.0,56.0,46550.0,56.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CT05,1988,104150.0,147.0,104150.0,147.0,79650.0,112.0,79650.0,112.0,24500.0,35.0,24500.0,35.0,79650.0,112.0,79650.0,112.0,0.0,0.0,0.0,0.0,15600.0,23.0,15600.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64050.0,89.0,64050.0,89.0,24500.0,35.0,24500.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT06,1988,179792.0,261.0,179792.0,261.0,69550.0,107.0,69550.0,107.0,110242.0,154.0,110242.0,154.0,69550.0,107.0,69550.0,107.0,0.0,0.0,0.0,0.0,9500.0,10.0,9500.0,10.0,15000.0,16.0,15000.0,16.0,0.0,0.0,0.0,0.0,60050.0,97.0,60050.0,97.0,95242.0,138.0,95242.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC01,1988,13500.0,22.0,13500.0,22.0,6500.0,10.0,6500.0,10.0,7000.0,12.0,7000.0,12.0,6500.0,10.0,6500.0,10.0,0.0,0.0,0.0,0.0,6500.0,10.0,6500.0,10.0,7000.0,12.0,7000.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE01,1988,177559.0,280.0,177559.0,280.0,72934.0,94.0,72934.0,94.0,104625.0,186.0,104625.0,186.0,72934.0,94.0,72934.0,94.0,0.0,0.0,0.0,0.0,12125.0,19.0,12125.0,19.0,80625.0,159.0,80625.0,159.0,0.0,0.0,0.0,0.0,60809.0,75.0,60809.0,75.0,24000.0,27.0,24000.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL01,1988,15600.0,25.0,15600.0,25.0,5500.0,9.0,5500.0,9.0,10100.0,16.0,10100.0,16.0,5500.0,9.0,5500.0,9.0,0.0,0.0,0.0,0.0,5500.0,9.0,5500.0,9.0,10100.0,16.0,10100.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL02,1988,37400.0,54.0,37400.0,54.0,1500.0,3.0,1500.0,3.0,35900.0,51.0,35900.0,51.0,1500.0,3.0,1500.0,3.0,0.0,0.0,0.0,0.0,1500.0,3.0,1500.0,3.0,35900.0,51.0,35900.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL03,1988,3500.0,6.0,3500.0,6.0,0.0,0.0,0.0,0.0,3500.0,6.0,3500.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,6.0,3500.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL04,1988,408480.0,608.0,408480.0,608.0,133455.0,169.0,133455.0,169.0,275025.0,439.0,275025.0,439.0,133455.0,169.0,133455.0,169.0,0.0,0.0,0.0,0.0,119455.0,150.0,119455.0,150.0,247025.0,403.0,247025.0,403.0,0.0,0.0,0.0,0.0,14000.0,19.0,14000.0,19.0,28000.0,36.0,28000.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL05,1988,73750.0,125.0,73750.0,125.0,0.0,0.0,0.0,0.0,73750.0,125.0,73750.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73750.0,125.0,73750.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL06,1988,204588.0,291.0,204588.0,291.0,70081.0,109.0,70081.0,109.0,134507.0,182.0,134507.0,182.0,59481.0,91.0,59481.0,91.0,0.0,0.0,0.0,0.0,28500.0,46.0,28500.0,46.0,67657.0,92.0,67657.0,92.0,0.0,0.0,0.0,0.0,30981.0,45.0,30981.0,45.0,66850.0,90.0,66850.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL07,1988,176755.0,196.0,176755.0,196.0,9200.0,11.0,9200.0,11.0,167555.0,185.0,167555.0,185.0,9200.0,11.0,9200.0,11.0,0.0,0.0,0.0,0.0,9200.0,11.0,9200.0,11.0,167555.0,185.0,167555.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL08,1988,15100.0,23.0,15100.0,23.0,10000.0,13.0,10000.0,13.0,5100.0,10.0,5100.0,10.0,10000.0,13.0,10000.0,13.0,0.0,0.0,0.0,0.0,1000.0,1.0,1000.0,1.0,2100.0,5.0,2100.0,5.0,0.0,0.0,0.0,0.0,9000.0,12.0,9000.0,12.0,3000.0,5.0,3000.0,5.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL09,1988,93715.0,119.0,93715.0,119.0,20565.0,25.0,20565.0,25.0,73150.0,94.0,73150.0,94.0,20565.0,25.0,20565.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20565.0,25.0,20565.0,25.0,73150.0,94.0,73150.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL10,1988,20484.0,33.0,20484.0,33.0,3750.0,4.0,3750.0,4.0,16734.0,29.0,16734.0,29.0,3750.0,4.0,3750.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,4.0,3750.0,4.0,16734.0,29.0,16734.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL11,1988,162516.0,239.0,162516.0,239.0,33352.0,43.0,33352.0,43.0,129164.0,196.0,129164.0,196.0,33352.0,43.0,33352.0,43.0,0.0,0.0,0.0,0.0,12032.0,18.0,12032.0,18.0,79000.0,134.0,79000.0,134.0,0.0,0.0,0.0,0.0,21320.0,25.0,21320.0,25.0,50164.0,62.0,50164.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL12,1988,58407.0,97.0,58407.0,97.0,500.0,1.0,500.0,1.0,57907.0,96.0,57907.0,96.0,500.0,1.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1.0,500.0,1.0,57907.0,96.0,57907.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL13,1988,639931.0,854.0,639931.0,854.0,156880.0,210.0,156880.0,210.0,483051.0,644.0,483051.0,644.0,47300.0,66.0,47300.0,66.0,0.0,0.0,0.0,0.0,20000.0,27.0,20000.0,27.0,24093.0,32.0,24093.0,32.0,0.0,0.0,0.0,0.0,27300.0,39.0,27300.0,39.0,458958.0,612.0,458958.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL14,1988,606575.0,814.0,606575.0,814.0,210178.0,264.0,210178.0,264.0,396397.0,550.0,396397.0,550.0,210178.0,264.0,210178.0,264.0,0.0,0.0,0.0,0.0,154028.0,193.0,154028.0,193.0,247080.0,354.0,247080.0,354.0,0.0,0.0,0.0,0.0,56150.0,71.0,56150.0,71.0,149317.0,196.0,149317.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL15,1988,67543.0,122.0,67543.0,122.0,14743.0,23.0,14743.0,23.0,52800.0,99.0,52800.0,99.0,14743.0,23.0,14743.0,23.0,0.0,0.0,0.0,0.0,2743.0,3.0,2743.0,3.0,2500.0,4.0,2500.0,4.0,0.0,0.0,0.0,0.0,12000.0,20.0,12000.0,20.0,50300.0,95.0,50300.0,95.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL16,1988,164070.0,207.0,164070.0,207.0,55100.0,67.0,55100.0,67.0,108970.0,140.0,108970.0,140.0,55100.0,67.0,55100.0,67.0,0.0,0.0,0.0,0.0,55100.0,67.0,55100.0,67.0,108970.0,140.0,108970.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL17,1988,120000.0,189.0,120000.0,189.0,1000.0,2.0,1000.0,2.0,119000.0,187.0,119000.0,187.0,1000.0,2.0,1000.0,2.0,0.0,0.0,0.0,0.0,1000.0,2.0,1000.0,2.0,119000.0,187.0,119000.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL18,1988,92800.0,159.0,92800.0,159.0,2000.0,3.0,2000.0,3.0,90800.0,156.0,90800.0,156.0,2000.0,3.0,2000.0,3.0,0.0,0.0,0.0,0.0,2000.0,3.0,2000.0,3.0,90800.0,156.0,90800.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL19,1988,19400.0,21.0,19400.0,21.0,0.0,0.0,0.0,0.0,19400.0,21.0,19400.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19400.0,21.0,19400.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL20,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL21,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
