district,cycle,real_data,territorial
NY21,1998,1.0,0
NY21,2000,1.0,0
NY21,2002,1.0,0
NY21,2004,1.0,0
NY22,1980,1.0,0
NY22,1982,1.0,0
NY22,1984,1.0,0
NY22,1986,1.0,0
NY22,1988,1.0,0
NY22,1990,1.0,0
NY22,1992,1.0,0
NY22,1994,1.0,0
NY22,1996,1.0,0
NY22,1998,1.0,0
NY22,2000,1.0,0
NY22,2002,1.0,0
NY22,2004,1.0,0
NY23,1980,1.0,0
NY23,1982,1.0,0
NY23,1984,1.0,0
NY23,1986,1.0,0
NY23,1988,1.0,0
NY23,1990,1.0,0
NY23,1992,1.0,0
NY23,1994,1.0,0
NY23,1996,1.0,0
NY23,1998,1.0,0
NY23,2000,1.0,0
NY23,2002,1.0,0
NY23,2004,1.0,0
NY24,1980,1.0,0
NY24,1982,1.0,0
NY24,1984,1.0,0
NY24,1986,1.0,0
NY24,1988,1.0,0
NY24,1990,1.0,0
NY24,1992,1.0,0
NY24,1994,1.0,0
NY24,1996,1.0,0
NY24,1998,1.0,0
NY24,2000,1.0,0
NY24,2002,1.0,0
NY24,2004,1.0,0
NY25,1980,1.0,0
NY25,1982,1.0,0
NY25,1984,1.0,0
NY25,1986,1.0,0
NY25,1988,1.0,0
NY25,1990,1.0,0
NY25,1992,1.0,0
NY25,1994,1.0,0
NY25,1996,1.0,0
NY25,1998,1.0,0
NY25,2000,1.0,0
NY25,2002,1.0,0
NY25,2004,1.0,0
NY26,1980,1.0,0
NY26,1982,1.0,0
NY26,1984,1.0,0
NY26,1986,1.0,0
NY26,1988,1.0,0
NY26,1990,1.0,0
NY26,1992,1.0,0
NY26,1994,1.0,0
NY26,1996,1.0,0
NY26,1998,1.0,0
NY26,2000,1.0,0
NY26,2002,1.0,0
NY26,2004,1.0,0
NY27,1980,1.0,0
NY27,1982,1.0,0
NY27,1984,1.0,0
NY27,1986,1.0,0
NY27,1988,1.0,0
NY27,1990,1.0,0
NY27,1992,1.0,0
NY27,1994,1.0,0
NY27,1996,1.0,0
NY27,1998,1.0,0
NY27,2000,1.0,0
NY27,2002,1.0,0
NY27,2004,1.0,0
NY28,1980,1.0,0
NY28,1982,1.0,0
NY28,1984,1.0,0
NY28,1986,1.0,0
NY28,1988,1.0,0
NY28,1990,1.0,0
NY28,1992,1.0,0
NY28,1994,1.0,0
NY28,1996,1.0,0
NY28,1998,1.0,0
NY28,2000,1.0,0
NY28,2002,1.0,0
NY28,2004,1.0,0
NY29,1980,1.0,0
NY29,1982,1.0,0
NY29,1984,1.0,0
NY29,1986,1.0,0
NY29,1988,1.0,0
NY29,1990,1.0,0
NY29,1992,1.0,0
NY29,1994,1.0,0
NY29,1996,1.0,0
NY29,1998,1.0,0
NY29,2000,1.0,0
NY29,2002,1.0,0
NY29,2004,1.0,0
NY30,1980,1.0,0
NY30,1982,1.0,0
NY30,1984,1.0,0
NY30,1986,1.0,0
NY30,1988,1.0,0
NY30,1990,1.0,0
NY30,1992,1.0,0
NY30,1994,1.0,0
NY30,1996,1.0,0
NY30,1998,1.0,0
NY30,2000,1.0,0
NY30,2002,0.0,0
NY30,2004,0.0,0
NY31,1980,1.0,0
NY31,1982,1.0,0
NY31,1984,1.0,0
NY31,1986,1.0,0
NY31,1988,1.0,0
NY31,1990,1.0,0
NY31,1992,1.0,0
NY31,1994,1.0,0
NY31,1996,1.0,0
NY31,1998,1.0,0
NY31,2000,1.0,0
NY31,2002,0.0,0
NY31,2004,0.0,0
NY32,1980,1.0,0
NY32,1982,1.0,0
NY32,1984,1.0,0
NY32,1986,1.0,0
NY32,1988,1.0,0
NY32,1990,1.0,0
NY32,1992,0.0,0
NY32,1994,0.0,0
NY32,1996,0.0,0
NY32,1998,0.0,0
NY32,2000,0.0,0
NY32,2002,0.0,0
NY32,2004,0.0,0
NY33,1980,1.0,0
NY33,1982,1.0,0
NY33,1984,1.0,0
NY33,1986,1.0,0
NY33,1988,1.0,0
NY33,1990,1.0,0
NY33,1992,0.0,0
NY33,1994,0.0,0
NY33,1996,0.0,0
NY33,1998,0.0,0
NY33,2000,0.0,0
NY33,2002,0.0,0
NY33,2004,0.0,0
NY34,1980,1.0,0
NY34,1982,1.0,0
NY34,1984,1.0,0
NY34,1986,1.0,0
NY34,1988,1.0,0
NY34,1990,1.0,0
NY34,1992,0.0,0
NY34,1994,0.0,0
NY34,1996,0.0,0
NY34,1998,0.0,0
NY34,2000,0.0,0
NY34,2002,0.0,0
NY34,2004,0.0,0
NY35,1980,1.0,0
NY35,1982,0.0,0
NY35,1984,0.0,0
NY35,1986,0.0,0
NY35,1988,0.0,0
NY35,1990,0.0,0
NY35,1992,0.0,0
NY35,1994,0.0,0
NY35,1996,0.0,0
NY35,1998,0.0,0
NY35,2000,0.0,0
NY35,2002,0.0,0
NY35,2004,0.0,0
NY36,1980,1.0,0
NY36,1982,0.0,0
NY36,1984,0.0,0
NY36,1986,0.0,0
NY36,1988,0.0,0
NY36,1990,0.0,0
NY36,1992,0.0,0
NY36,1994,0.0,0
NY36,1996,0.0,0
NY36,1998,0.0,0
NY36,2000,0.0,0
NY36,2002,0.0,0
NY36,2004,0.0,0
NY37,1980,1.0,0
NY37,1982,0.0,0
NY37,1984,0.0,0
NY37,1986,0.0,0
NY37,1988,0.0,0
NY37,1990,0.0,0
NY37,1992,0.0,0
NY37,1994,0.0,0
NY37,1996,0.0,0
NY37,1998,0.0,0
NY37,2000,0.0,0
NY37,2002,0.0,0
NY37,2004,0.0,0
NY38,1980,1.0,0
NY38,1982,0.0,0
NY38,1984,0.0,0
NY38,1986,0.0,0
NY38,1988,0.0,0
NY38,1990,0.0,0
NY38,1992,0.0,0
NY38,1994,0.0,0
NY38,1996,0.0,0
NY38,1998,0.0,0
NY38,2000,0.0,0
NY38,2002,0.0,0
NY38,2004,0.0,0
NY39,1980,1.0,0
NY39,1982,0.0,0
NY39,1984,0.0,0
NY39,1986,0.0,0
NY39,1988,0.0,0
NY39,1990,0.0,0
NY39,1992,0.0,0
NY39,1994,0.0,0
NY39,1996,0.0,0
NY39,1998,0.0,0
NY39,2000,0.0,0
NY39,2002,0.0,0
NY39,2004,0.0,0
OH01,1980,1.0,0
OH01,1982,1.0,0
OH01,1984,1.0,0
OH01,1986,1.0,0
OH01,1988,1.0,0
OH01,1990,1.0,0
OH01,1992,1.0,0
OH01,1994,1.0,0
OH01,1996,1.0,0
OH01,1998,1.0,0
OH01,2000,1.0,0
OH01,2002,1.0,0
OH01,2004,1.0,0
OH02,1980,1.0,0
OH02,1982,1.0,0
OH02,1984,1.0,0
OH02,1986,1.0,0
OH02,1988,1.0,0
OH02,1990,1.0,0
OH02,1992,1.0,0
OH02,1994,1.0,0
OH02,1996,1.0,0
OH02,1998,1.0,0
OH02,2000,1.0,0
OH02,2002,1.0,0
OH02,2004,1.0,0
OH03,1980,1.0,0
OH03,1982,1.0,0
OH03,1984,1.0,0
OH03,1986,1.0,0
OH03,1988,1.0,0
OH03,1990,1.0,0
OH03,1992,1.0,0
OH03,1994,1.0,0
OH03,1996,1.0,0
OH03,1998,1.0,0
OH03,2000,1.0,0
OH03,2002,1.0,0
OH03,2004,1.0,0
OH04,1980,1.0,0
OH04,1982,1.0,0
OH04,1984,1.0,0
OH04,1986,1.0,0
OH04,1988,1.0,0
OH04,1990,1.0,0
OH04,1992,1.0,0
OH04,1994,1.0,0
OH04,1996,1.0,0
OH04,1998,1.0,0
OH04,2000,1.0,0
OH04,2002,1.0,0
OH04,2004,1.0,0
OH05,1980,1.0,0
OH05,1982,1.0,0
OH05,1984,1.0,0
OH05,1986,1.0,0
OH05,1988,1.0,0
OH05,1990,1.0,0
OH05,1992,1.0,0
OH05,1994,1.0,0
OH05,1996,1.0,0
OH05,1998,1.0,0
OH05,2000,1.0,0
OH05,2002,1.0,0
OH05,2004,1.0,0
OH06,1980,1.0,0
OH06,1982,1.0,0
OH06,1984,1.0,0
OH06,1986,1.0,0
OH06,1988,1.0,0
OH06,1990,1.0,0
OH06,1992,1.0,0
OH06,1994,1.0,0
OH06,1996,1.0,0
OH06,1998,1.0,0
OH06,2000,1.0,0
OH06,2002,1.0,0
OH06,2004,1.0,0
OH07,1980,1.0,0
OH07,1982,1.0,0
OH07,1984,1.0,0
OH07,1986,1.0,0
OH07,1988,1.0,0
OH07,1990,1.0,0
OH07,1992,1.0,0
OH07,1994,1.0,0
OH07,1996,1.0,0
OH07,1998,1.0,0
OH07,2000,1.0,0
OH07,2002,1.0,0
OH07,2004,1.0,0
OH08,1980,1.0,0
OH08,1982,1.0,0
OH08,1984,1.0,0
OH08,1986,1.0,0
OH08,1988,1.0,0
OH08,1990,1.0,0
OH08,1992,1.0,0
OH08,1994,1.0,0
OH08,1996,1.0,0
OH08,1998,1.0,0
OH08,2000,1.0,0
OH08,2002,1.0,0
OH08,2004,1.0,0
OH09,1980,1.0,0
OH09,1982,1.0,0
OH09,1984,1.0,0
OH09,1986,1.0,0
OH09,1988,1.0,0
OH09,1990,1.0,0
OH09,1992,1.0,0
OH09,1994,1.0,0
OH09,1996,1.0,0
OH09,1998,1.0,0
OH09,2000,1.0,0
OH09,2002,1.0,0
OH09,2004,1.0,0
OH10,1980,1.0,0
OH10,1982,1.0,0
OH10,1984,1.0,0
OH10,1986,1.0,0
OH10,1988,1.0,0
OH10,1990,1.0,0
OH10,1992,1.0,0
OH10,1994,1.0,0
OH10,1996,1.0,0
OH10,1998,1.0,0
OH10,2000,1.0,0
OH10,2002,1.0,0
OH10,2004,1.0,0
OH11,1980,1.0,0
OH11,1982,1.0,0
OH11,1984,1.0,0
OH11,1986,1.0,0
OH11,1988,1.0,0
OH11,1990,1.0,0
OH11,1992,1.0,0
OH11,1994,1.0,0
OH11,1996,1.0,0
OH11,1998,1.0,0
OH11,2000,1.0,0
OH11,2002,1.0,0
OH11,2004,1.0,0
OH12,1980,1.0,0
OH12,1982,1.0,0
OH12,1984,1.0,0
OH12,1986,1.0,0
OH12,1988,1.0,0
OH12,1990,1.0,0
OH12,1992,1.0,0
OH12,1994,1.0,0
OH12,1996,1.0,0
OH12,1998,1.0,0
OH12,2000,1.0,0
OH12,2002,1.0,0
OH12,2004,1.0,0
OH13,1980,1.0,0
OH13,1982,1.0,0
OH13,1984,1.0,0
OH13,1986,1.0,0
OH13,1988,1.0,0
OH13,1990,1.0,0
OH13,1992,1.0,0
OH13,1994,1.0,0
OH13,1996,1.0,0
OH13,1998,1.0,0
OH13,2000,1.0,0
OH13,2002,1.0,0
OH13,2004,1.0,0
OH14,1980,1.0,0
OH14,1982,1.0,0
OH14,1984,1.0,0
OH14,1986,1.0,0
OH14,1988,1.0,0
OH14,1990,1.0,0
OH14,1992,1.0,0
OH14,1994,1.0,0
OH14,1996,1.0,0
OH14,1998,1.0,0
OH14,2000,1.0,0
OH14,2002,1.0,0
OH14,2004,1.0,0
OH15,1980,1.0,0
OH15,1982,1.0,0
OH15,1984,1.0,0
OH15,1986,1.0,0
OH15,1988,1.0,0
OH15,1990,1.0,0
OH15,1992,1.0,0
OH15,1994,1.0,0
OH15,1996,1.0,0
OH15,1998,1.0,0
OH15,2000,1.0,0
OH15,2002,1.0,0
OH15,2004,1.0,0
OH16,1980,1.0,0
OH16,1982,1.0,0
OH16,1984,1.0,0
OH16,1986,1.0,0
OH16,1988,1.0,0
OH16,1990,1.0,0
OH16,1992,1.0,0
OH16,1994,1.0,0
OH16,1996,1.0,0
OH16,1998,1.0,0
OH16,2000,1.0,0
OH16,2002,1.0,0
OH16,2004,1.0,0
OH17,1980,1.0,0
OH17,1982,1.0,0
OH17,1984,1.0,0
OH17,1986,1.0,0
OH17,1988,1.0,0
OH17,1990,1.0,0
OH17,1992,1.0,0
OH17,1994,1.0,0
OH17,1996,1.0,0
OH17,1998,1.0,0
OH17,2000,1.0,0
OH17,2002,1.0,0
OH17,2004,1.0,0
OH18,1980,1.0,0
OH18,1982,1.0,0
OH18,1984,1.0,0
OH18,1986,1.0,0
OH18,1988,1.0,0
OH18,1990,1.0,0
OH18,1992,1.0,0
OH18,1994,1.0,0
OH18,1996,1.0,0
OH18,1998,1.0,0
OH18,2000,1.0,0
OH18,2002,1.0,0
OH18,2004,1.0,0
OH19,1980,1.0,0
OH19,1982,1.0,0
OH19,1984,1.0,0
OH19,1986,1.0,0
OH19,1988,1.0,0
OH19,1990,1.0,0
OH19,1992,1.0,0
OH19,1994,1.0,0
OH19,1996,1.0,0
OH19,1998,1.0,0
OH19,2000,1.0,0
OH19,2002,0.0,0
OH19,2004,0.0,0
OH20,1980,1.0,0
OH20,1982,1.0,0
OH20,1984,1.0,0
OH20,1986,1.0,0
OH20,1988,1.0,0
OH20,1990,1.0,0
OH20,1992,0.0,0
OH20,1994,0.0,0
OH20,1996,0.0,0
OH20,1998,0.0,0
OH20,2000,0.0,0
OH20,2002,0.0,0
OH20,2004,0.0,0
OH21,1980,1.0,0
OH21,1982,1.0,0
OH21,1984,1.0,0
OH21,1986,1.0,0
OH21,1988,1.0,0
OH21,1990,1.0,0
OH21,1992,0.0,0
OH21,1994,0.0,0
OH21,1996,0.0,0
OH21,1998,0.0,0
OH21,2000,0.0,0
OH21,2002,0.0,0
OH21,2004,0.0,0
OH22,1980,1.0,0
OH22,1982,0.0,0
OH22,1984,0.0,0
OH22,1986,0.0,0
OH22,1988,0.0,0
OH22,1990,0.0,0
OH22,1992,0.0,0
OH22,1994,0.0,0
OH22,1996,0.0,0
OH22,1998,0.0,0
OH22,2000,0.0,0
OH22,2002,0.0,0
OH22,2004,0.0,0
OH23,1980,1.0,0
OH23,1982,0.0,0
OH23,1984,0.0,0
OH23,1986,0.0,0
OH23,1988,0.0,0
OH23,1990,0.0,0
OH23,1992,0.0,0
OH23,1994,0.0,0
OH23,1996,0.0,0
OH23,1998,0.0,0
OH23,2000,0.0,0
OH23,2002,0.0,0
OH23,2004,0.0,0
OK01,1980,1.0,0
OK01,1982,1.0,0
OK01,1984,1.0,0
OK01,1986,1.0,0
OK01,1988,1.0,0
OK01,1990,1.0,0
OK01,1992,1.0,0
OK01,1994,1.0,0
OK01,1996,1.0,0
OK01,1998,1.0,0
OK01,2000,1.0,0
OK01,2002,1.0,0
OK01,2004,1.0,0
OK02,1980,1.0,0
OK02,1982,1.0,0
OK02,1984,1.0,0
OK02,1986,1.0,0
OK02,1988,1.0,0
OK02,1990,1.0,0
OK02,1992,1.0,0
OK02,1994,1.0,0
OK02,1996,1.0,0
OK02,1998,1.0,0
OK02,2000,1.0,0
OK02,2002,1.0,0
OK02,2004,1.0,0
OK03,1980,1.0,0
OK03,1982,1.0,0
OK03,1984,1.0,0
OK03,1986,1.0,0
OK03,1988,1.0,0
OK03,1990,1.0,0
OK03,1992,1.0,0
OK03,1994,1.0,0
OK03,1996,1.0,0
OK03,1998,1.0,0
OK03,2000,1.0,0
OK03,2002,1.0,0
OK03,2004,1.0,0
OK04,1980,1.0,0
OK04,1982,1.0,0
OK04,1984,1.0,0
OK04,1986,1.0,0
OK04,1988,1.0,0
OK04,1990,1.0,0
OK04,1992,1.0,0
OK04,1994,1.0,0
OK04,1996,1.0,0
OK04,1998,1.0,0
OK04,2000,1.0,0
OK04,2002,1.0,0
OK04,2004,1.0,0
OK05,1980,1.0,0
OK05,1982,1.0,0
OK05,1984,1.0,0
OK05,1986,1.0,0
OK05,1988,1.0,0
OK05,1990,1.0,0
OK05,1992,1.0,0
OK05,1994,1.0,0
OK05,1996,1.0,0
OK05,1998,1.0,0
OK05,2000,1.0,0
OK05,2002,1.0,0
OK05,2004,1.0,0
OK06,1980,1.0,0
OK06,1982,1.0,0
OK06,1984,1.0,0
OK06,1986,1.0,0
OK06,1988,1.0,0
OK06,1990,1.0,0
OK06,1992,1.0,0
OK06,1994,1.0,0
OK06,1996,1.0,0
OK06,1998,1.0,0
OK06,2000,1.0,0
OK06,2002,0.0,0
OK06,2004,0.0,0
OR01,1980,1.0,0
OR01,1982,1.0,0
OR01,1984,1.0,0
OR01,1986,1.0,0
OR01,1988,1.0,0
OR01,1990,1.0,0
OR01,1992,1.0,0
OR01,1994,1.0,0
OR01,1996,1.0,0
OR01,1998,1.0,0
OR01,2000,1.0,0
OR01,2002,1.0,0
OR01,2004,1.0,0
OR02,1980,1.0,0
OR02,1982,1.0,0
OR02,1984,1.0,0
OR02,1986,1.0,0
OR02,1988,1.0,0
OR02,1990,1.0,0
OR02,1992,1.0,0
OR02,1994,1.0,0
OR02,1996,1.0,0
OR02,1998,1.0,0
OR02,2000,1.0,0
OR02,2002,1.0,0
OR02,2004,1.0,0
OR03,1980,1.0,0
OR03,1982,1.0,0
OR03,1984,1.0,0
OR03,1986,1.0,0
OR03,1988,1.0,0
OR03,1990,1.0,0
OR03,1992,1.0,0
OR03,1994,1.0,0
OR03,1996,1.0,0
OR03,1998,1.0,0
OR03,2000,1.0,0
OR03,2002,1.0,0
OR03,2004,1.0,0
OR04,1980,1.0,0
OR04,1982,1.0,0
OR04,1984,1.0,0
OR04,1986,1.0,0
OR04,1988,1.0,0
OR04,1990,1.0,0
OR04,1992,1.0,0
OR04,1994,1.0,0
OR04,1996,1.0,0
OR04,1998,1.0,0
OR04,2000,1.0,0
OR04,2002,1.0,0
OR04,2004,1.0,0
OR05,1980,0.0,0
OR05,1982,1.0,0
OR05,1984,1.0,0
OR05,1986,1.0,0
OR05,1988,1.0,0
OR05,1990,1.0,0
OR05,1992,1.0,0
OR05,1994,1.0,0
OR05,1996,1.0,0
OR05,1998,1.0,0
OR05,2000,1.0,0
OR05,2002,1.0,0
OR05,2004,1.0,0
OR06,1980,0.0,0
OR06,1982,0.0,0
OR06,1984,0.0,0
OR06,1986,0.0,0
OR06,1988,0.0,0
OR06,1990,0.0,0
OR06,1992,0.0,0
OR06,1994,0.0,0
OR06,1996,0.0,0
OR06,1998,0.0,0
OR06,2000,0.0,0
OR06,2002,0.0,0
OR06,2004,0.0,0
PA01,1980,1.0,0
PA01,1982,1.0,0
PA01,1984,1.0,0
PA01,1986,1.0,0
PA01,1988,1.0,0
PA01,1990,1.0,0
PA01,1992,1.0,0
PA01,1994,1.0,0
PA01,1996,1.0,0
PA01,1998,1.0,0
PA01,2000,1.0,0
PA01,2002,1.0,0
PA01,2004,1.0,0
PA02,1980,1.0,0
PA02,1982,1.0,0
PA02,1984,1.0,0
PA02,1986,1.0,0
PA02,1988,1.0,0
PA02,1990,1.0,0
PA02,1992,1.0,0
PA02,1994,1.0,0
PA02,1996,1.0,0
PA02,1998,1.0,0
PA02,2000,1.0,0
PA02,2002,1.0,0
PA02,2004,1.0,0
PA03,1980,1.0,0
PA03,1982,1.0,0
PA03,1984,1.0,0
PA03,1986,1.0,0
PA03,1988,1.0,0
PA03,1990,1.0,0
PA03,1992,1.0,0
PA03,1994,1.0,0
PA03,1996,1.0,0
PA03,1998,1.0,0
PA03,2000,1.0,0
PA03,2002,1.0,0
PA03,2004,1.0,0
PA04,1980,1.0,0
PA04,1982,1.0,0
PA04,1984,1.0,0
PA04,1986,1.0,0
PA04,1988,1.0,0
PA04,1990,1.0,0
PA04,1992,1.0,0
PA04,1994,1.0,0
PA04,1996,1.0,0
PA04,1998,1.0,0
PA04,2000,1.0,0
PA04,2002,1.0,0
PA04,2004,1.0,0
PA05,1980,1.0,0
PA05,1982,1.0,0
PA05,1984,1.0,0
PA05,1986,1.0,0
PA05,1988,1.0,0
PA05,1990,1.0,0
PA05,1992,1.0,0
PA05,1994,1.0,0
PA05,1996,1.0,0
PA05,1998,1.0,0
PA05,2000,1.0,0
PA05,2002,1.0,0
PA05,2004,1.0,0
PA06,1980,1.0,0
PA06,1982,1.0,0
PA06,1984,1.0,0
PA06,1986,1.0,0
PA06,1988,1.0,0
PA06,1990,1.0,0
PA06,1992,1.0,0
PA06,1994,1.0,0
PA06,1996,1.0,0
PA06,1998,1.0,0
PA06,2000,1.0,0
PA06,2002,1.0,0
PA06,2004,1.0,0
PA07,1980,1.0,0
PA07,1982,1.0,0
PA07,1984,1.0,0
PA07,1986,1.0,0
PA07,1988,1.0,0
PA07,1990,1.0,0
PA07,1992,1.0,0
PA07,1994,1.0,0
PA07,1996,1.0,0
PA07,1998,1.0,0
PA07,2000,1.0,0
PA07,2002,1.0,0
PA07,2004,1.0,0
PA08,1980,1.0,0
PA08,1982,1.0,0
PA08,1984,1.0,0
PA08,1986,1.0,0
PA08,1988,1.0,0
PA08,1990,1.0,0
PA08,1992,1.0,0
PA08,1994,1.0,0
PA08,1996,1.0,0
PA08,1998,1.0,0
PA08,2000,1.0,0
PA08,2002,1.0,0
PA08,2004,1.0,0
PA09,1980,1.0,0
PA09,1982,1.0,0
PA09,1984,1.0,0
PA09,1986,1.0,0
PA09,1988,1.0,0
PA09,1990,1.0,0
PA09,1992,1.0,0
PA09,1994,1.0,0
PA09,1996,1.0,0
PA09,1998,1.0,0
PA09,2000,1.0,0
PA09,2002,1.0,0
PA09,2004,1.0,0
PA10,1980,1.0,0
PA10,1982,1.0,0
PA10,1984,1.0,0
PA10,1986,1.0,0
PA10,1988,1.0,0
PA10,1990,1.0,0
PA10,1992,1.0,0
PA10,1994,1.0,0
PA10,1996,1.0,0
PA10,1998,1.0,0
PA10,2000,1.0,0
PA10,2002,1.0,0
PA10,2004,1.0,0
PA11,1980,1.0,0
PA11,1982,1.0,0
PA11,1984,1.0,0
PA11,1986,1.0,0
PA11,1988,1.0,0
PA11,1990,1.0,0
PA11,1992,1.0,0
PA11,1994,1.0,0
PA11,1996,1.0,0
PA11,1998,1.0,0
PA11,2000,1.0,0
PA11,2002,1.0,0
PA11,2004,1.0,0
PA12,1980,1.0,0
PA12,1982,1.0,0
PA12,1984,1.0,0
PA12,1986,1.0,0
PA12,1988,1.0,0
PA12,1990,1.0,0
PA12,1992,1.0,0
PA12,1994,1.0,0
PA12,1996,1.0,0
PA12,1998,1.0,0
PA12,2000,1.0,0
PA12,2002,1.0,0
PA12,2004,1.0,0
PA13,1980,1.0,0
PA13,1982,1.0,0
PA13,1984,1.0,0
PA13,1986,1.0,0
PA13,1988,1.0,0
PA13,1990,1.0,0
PA13,1992,1.0,0
PA13,1994,1.0,0
PA13,1996,1.0,0
PA13,1998,1.0,0
PA13,2000,1.0,0
PA13,2002,1.0,0
PA13,2004,1.0,0
PA14,1980,1.0,0
PA14,1982,1.0,0
PA14,1984,1.0,0
PA14,1986,1.0,0
PA14,1988,1.0,0
PA14,1990,1.0,0
PA14,1992,1.0,0
PA14,1994,1.0,0
PA14,1996,1.0,0
PA14,1998,1.0,0
PA14,2000,1.0,0
PA14,2002,1.0,0
PA14,2004,1.0,0
PA15,1980,1.0,0
PA15,1982,1.0,0
PA15,1984,1.0,0
PA15,1986,1.0,0
PA15,1988,1.0,0
PA15,1990,1.0,0
PA15,1992,1.0,0
PA15,1994,1.0,0
PA15,1996,1.0,0
PA15,1998,1.0,0
PA15,2000,1.0,0
PA15,2002,1.0,0
PA15,2004,1.0,0
PA16,1980,1.0,0
PA16,1982,1.0,0
PA16,1984,1.0,0
PA16,1986,1.0,0
PA16,1988,1.0,0
PA16,1990,1.0,0
PA16,1992,1.0,0
PA16,1994,1.0,0
PA16,1996,1.0,0
PA16,1998,1.0,0
PA16,2000,1.0,0
PA16,2002,1.0,0
PA16,2004,1.0,0
PA17,1980,1.0,0
PA17,1982,1.0,0
PA17,1984,1.0,0
PA17,1986,1.0,0
PA17,1988,1.0,0
PA17,1990,1.0,0
PA17,1992,1.0,0
PA17,1994,1.0,0
PA17,1996,1.0,0
PA17,1998,1.0,0
PA17,2000,1.0,0
PA17,2002,1.0,0
PA17,2004,1.0,0
PA18,1980,1.0,0
PA18,1982,1.0,0
PA18,1984,1.0,0
PA18,1986,1.0,0
PA18,1988,1.0,0
PA18,1990,1.0,0
PA18,1992,1.0,0
PA18,1994,1.0,0
PA18,1996,1.0,0
PA18,1998,1.0,0
PA18,2000,1.0,0
PA18,2002,1.0,0
PA18,2004,1.0,0
PA19,1980,1.0,0
PA19,1982,1.0,0
PA19,1984,1.0,0
PA19,1986,1.0,0
PA19,1988,1.0,0
PA19,1990,1.0,0
PA19,1992,1.0,0
PA19,1994,1.0,0
PA19,1996,1.0,0
PA19,1998,1.0,0
PA19,2000,1.0,0
PA19,2002,1.0,0
PA19,2004,1.0,0
PA20,1980,1.0,0
PA20,1982,1.0,0
PA20,1984,1.0,0
PA20,1986,1.0,0
PA20,1988,1.0,0
PA20,1990,1.0,0
PA20,1992,1.0,0
PA20,1994,1.0,0
PA20,1996,1.0,0
PA20,1998,1.0,0
PA20,2000,1.0,0
PA20,2002,0.0,0
PA20,2004,0.0,0
PA21,1980,1.0,0
PA21,1982,1.0,0
PA21,1984,1.0,0
PA21,1986,1.0,0
PA21,1988,1.0,0
PA21,1990,1.0,0
PA21,1992,1.0,0
PA21,1994,1.0,0
PA21,1996,1.0,0
PA21,1998,1.0,0
PA21,2000,1.0,0
PA21,2002,0.0,0
PA21,2004,0.0,0
PA22,1980,1.0,0
PA22,1982,1.0,0
PA22,1984,1.0,0
PA22,1986,1.0,0
PA22,1988,1.0,0
PA22,1990,1.0,0
PA22,1992,0.0,0
PA22,1994,0.0,0
PA22,1996,0.0,0
PA22,1998,0.0,0
PA22,2000,0.0,0
PA22,2002,0.0,0
PA22,2004,0.0,0
PA23,1980,1.0,0
PA23,1982,1.0,0
PA23,1984,1.0,0
PA23,1986,1.0,0
PA23,1988,1.0,0
PA23,1990,1.0,0
PA23,1992,0.0,0
PA23,1994,0.0,0
PA23,1996,0.0,0
PA23,1998,0.0,0
PA23,2000,0.0,0
PA23,2002,0.0,0
PA23,2004,0.0,0
PA24,1980,1.0,0
PA24,1982,0.0,0
PA24,1984,0.0,0
PA24,1986,0.0,0
PA24,1988,0.0,0
PA24,1990,0.0,0
PA24,1992,0.0,0
PA24,1994,0.0,0
PA24,1996,0.0,0
PA24,1998,0.0,0
PA24,2000,0.0,0
PA24,2002,0.0,0
PA24,2004,0.0,0
PA25,1980,1.0,0
PA25,1982,0.0,0
PA25,1984,0.0,0
PA25,1986,0.0,0
PA25,1988,0.0,0
PA25,1990,0.0,0
PA25,1992,0.0,0
PA25,1994,0.0,0
PA25,1996,0.0,0
PA25,1998,0.0,0
PA25,2000,0.0,0
PA25,2002,0.0,0
PA25,2004,0.0,0
PR01,1980,1.0,1
PR01,1982,1.0,1
PR01,1984,1.0,1
PR01,1986,1.0,1
PR01,1988,1.0,1
PR01,1990,1.0,1
PR01,1992,1.0,1
PR01,1994,1.0,1
PR01,1996,1.0,1
PR01,1998,1.0,1
PR01,2000,1.0,1
PR01,2002,1.0,1
PR01,2004,1.0,1
RI01,1980,1.0,0
RI01,1982,1.0,0
RI01,1984,1.0,0
RI01,1986,1.0,0
RI01,1988,1.0,0
RI01,1990,1.0,0
RI01,1992,1.0,0
RI01,1994,1.0,0
RI01,1996,1.0,0
RI01,1998,1.0,0
RI01,2000,1.0,0
RI01,2002,1.0,0
RI01,2004,1.0,0
RI02,1980,1.0,0
RI02,1982,1.0,0
RI02,1984,1.0,0
RI02,1986,1.0,0
RI02,1988,1.0,0
RI02,1990,1.0,0
RI02,1992,1.0,0
RI02,1994,1.0,0
RI02,1996,1.0,0
RI02,1998,1.0,0
RI02,2000,1.0,0
RI02,2002,1.0,0
RI02,2004,1.0,0
SC01,1980,1.0,0
SC01,1982,1.0,0
SC01,1984,1.0,0
SC01,1986,1.0,0
SC01,1988,1.0,0
SC01,1990,1.0,0
SC01,1992,1.0,0
SC01,1994,1.0,0
SC01,1996,1.0,0
SC01,1998,1.0,0
SC01,2000,1.0,0
SC01,2002,1.0,0
SC01,2004,1.0,0
SC02,1980,1.0,0
SC02,1982,1.0,0
SC02,1984,1.0,0
SC02,1986,1.0,0
SC02,1988,1.0,0
